Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
639a59d0d7936b983202f86c,6321ddc7c6363a9c0b934d8d,APPROVED,2022-12-14T23:18:46.163000Z,2022-12-14T23:24:31.401000Z,2022-12-15T00:23:36.135000,2022-12-14T23:24:31.839078Z,346,C177C1KX,159,English,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a59d13469330b991b5921,558996f2fdf99b7ae47f5ed2,APPROVED,2022-12-14T23:18:41.691000Z,2022-12-14T23:22:06.869000Z,2022-12-15T00:23:36.239000,2022-12-14T23:22:07.244624Z,206,C177C1KX,2403,English,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
639a59d3d5f6bc231d9b03d5,6009606726f80266d809bf9a,APPROVED,2022-12-14T23:18:48.503000Z,2022-12-14T23:26:52.272000Z,2022-12-15T00:23:36.345000,2022-12-14T23:27:10.461551Z,484,C177C1KX,277,English,23,Male,Black,Zimbabwe,South Africa,Zimbabwe,English,Yes,Unemployed (and job seeking)
639a59d5acbbbd3d7de9387e,62d18a8949920240954954c4,APPROVED,2022-12-14T23:18:48.463000Z,2022-12-14T23:20:24.816000Z,2022-12-15T00:23:36.452000,2022-12-14T23:20:25.239417Z,97,C177C1KX,190,English,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
639a59d7e46ae56e0d6d9471,62fb798b1ddb292112f82ad8,APPROVED,2022-12-14T23:18:49.757000Z,2022-12-14T23:23:04.462000Z,2022-12-15T00:23:36.557000,2022-12-14T23:23:04.863077Z,255,C177C1KX,206,English,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
639a59d802824684f3bd7f17,5702c03e68c641000e0d754d,APPROVED,2022-12-14T23:18:48.583000Z,2022-12-14T23:25:04.918000Z,2022-12-15T00:23:36.658000,2022-12-14T23:25:05.354187Z,377,C177C1KX,997,English,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a59d802e55237cfd91d0c,5ad0903b3a859300016c4e60,APPROVED,2022-12-14T23:18:50.536000Z,2022-12-14T23:20:30.454000Z,2022-12-15T00:23:36.762000,2022-12-14T23:20:31.417965Z,100,C177C1KX,775,English,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a59d8fbde55704710ee42,5b13d020c85dc4000162385a,APPROVED,2022-12-14T23:18:52.580000Z,2022-12-14T23:20:46.415000Z,2022-12-15T00:23:36.864000,2022-12-14T23:20:46.832287Z,114,C177C1KX,55,English,30,Male,White,Australia,Australia,Australia,English,No,Full-Time
639a59dbdc6b8bba1803c9a5,6058cd0d67f9bf310a25f6c4,APPROVED,2022-12-14T23:18:51.576000Z,2022-12-14T23:25:41.368000Z,2022-12-15T00:23:36.967000,2022-12-14T23:25:44.536367Z,410,C177C1KX,212,English,31,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
639a59dcf53f3dd76010ee4c,6149c3f9627672a6944a61e2,APPROVED,2022-12-14T23:18:54.689000Z,2022-12-14T23:22:12.649000Z,2022-12-15T00:23:37.073000,2022-12-14T23:22:13.079468Z,198,C177C1KX,507,English,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
639a59dd03cdb50862ab3592,614e34945dfd7dfcc9012760,APPROVED,2022-12-14T23:18:53.101000Z,2022-12-14T23:23:23.472000Z,2022-12-15T00:23:37.180000,2022-12-14T23:23:23.855769Z,271,C177C1KX,362,"English, Cantonese",44,Male,Asian,New Zealand,New Zealand,New Zealand,English,No,Part-Time
639a59dd422559715c6d943c,599614af004c4f0001cc8642,APPROVED,2022-12-14T23:19:00.824000Z,2022-12-14T23:22:21.116000Z,2022-12-15T00:23:37.285000,2022-12-14T23:22:21.453393Z,201,C177C1KX,1331,English,70,Male,White,United Kingdom,"United Kingdom, United Kingdom",United Kingdom,English,No,Full-Time
639a59df4bfc1e1fc1abb655,5dcd750828792003fc23dc39,APPROVED,2022-12-14T23:18:57.321000Z,2022-12-14T23:22:26.501000Z,2022-12-15T00:23:37.386000,2022-12-14T23:22:26.969094Z,210,C177C1KX,811,English,35,Male,White,United Kingdom,Ireland,United Kingdom,English,No,Full-Time
639a59e15284830bc66b87ae,5cb260595730d8001a5ea7ac,APPROVED,2022-12-14T23:18:59.274000Z,2022-12-14T23:25:01.559000Z,2022-12-15T00:23:37.496000,2022-12-14T23:25:01.956665Z,363,C177C1KX,437,English,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
639a59e49b921dc9a0ae72e5,58afa1dc0bb66f000173b487,APPROVED,2022-12-14T23:23:30.768000Z,2022-12-14T23:25:20.547000Z,2022-12-15T00:23:37.610000,2022-12-14T23:25:21.228981Z,110,C177C1KX,135,English,42,Male,White,Germany,Canada,Canada,English,No,Part-Time
639a59e4fbde55704710ee44,5c028fd6d84faa0001489118,APPROVED,2022-12-14T23:19:06.430000Z,2022-12-14T23:22:18.595000Z,2022-12-15T00:23:37.714000,2022-12-14T23:22:18.931942Z,193,C177C1KX,297,English,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a59e6594e370a85af4939,62a736fe5a4e3172a77b266c,APPROVED,2022-12-14T23:19:04.584000Z,2022-12-14T23:24:44.957000Z,2022-12-15T00:23:37.820000,2022-12-14T23:24:45.370510Z,341,C177C1KX,233,English,61,Male,White,Italy,United Kingdom,Italy,English,No,Other
639a59e7acbbbd3d7de93880,56f7f09335c4760006278fca,APPROVED,2022-12-14T23:19:03.353000Z,2022-12-14T23:22:24.751000Z,2022-12-15T00:23:37.931000,2022-12-14T23:22:25.307309Z,202,C177C1KX,410,English,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
639a59e8504787b930ae72bf,63468b4dc2726a47dac86511,APPROVED,2022-12-14T23:19:07.491000Z,2022-12-14T23:22:09.297000Z,2022-12-15T00:23:38.041000,2022-12-14T23:22:09.674611Z,182,C177C1KX,95,English,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a59ec525dec8878455d1e,60f9a6667b1fcbceec1401ea,APPROVED,2022-12-14T23:19:14.296000Z,2022-12-14T23:22:51.644000Z,2022-12-15T00:23:38.150000,2022-12-14T23:22:52.075710Z,218,C177C1KX,381,"English, Punjabi",39,Male,Asian,Canada,Canada,Canada,English,No,Part-Time
639a59f01131224a27190cac,5f582a0071a90f3972ee9a09,APPROVED,2022-12-14T23:19:15.964000Z,2022-12-14T23:21:38.405000Z,2022-12-15T00:23:38.254000,2022-12-14T23:21:38.817230Z,143,C177C1KX,1042,English,48,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
639a59f24044e474db6b877e,5cf91e3f1756e60017a30568,APPROVED,2022-12-14T23:19:14.720000Z,2022-12-14T23:26:06.578000Z,2022-12-15T00:23:46.515000,2022-12-14T23:26:13.624138Z,412,C177C1KX,890,English,45,Female,White,Ireland,Ireland,Ireland,English,No,Part-Time
639a59f351833575b36d941f,60f99ec4c0f33da48795b916,APPROVED,2022-12-14T23:19:15.550000Z,2022-12-14T23:21:56.172000Z,2022-12-15T00:23:38.360000,2022-12-14T23:21:56.655552Z,161,C177C1KX,547,English,29,Male,White,Australia,Australia,Australia,English,Yes,Full-Time
639a59f37c1605190e02f882,57d49e756c447e00011690d0,APPROVED,2022-12-14T23:19:18.020000Z,2022-12-14T23:22:30.663000Z,2022-12-15T00:23:46.628000,2022-12-14T23:22:31.327648Z,193,C177C1KX,1494,English,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
639a59f5e172a463fae1da89,5f483afd936e951d89408736,APPROVED,2022-12-14T23:19:17.078000Z,2022-12-14T23:23:06.642000Z,2022-12-15T00:23:46.739000,2022-12-14T23:23:06.978571Z,230,C177C1KX,434,English,27,Female,Mixed,Canada,Canada,Canada,English,No,Full-Time
639a59fae266ac7b9ee1daca,616446c54ec10a56f2070911,APPROVED,2022-12-14T23:23:41.567000Z,2022-12-14T23:27:37.503000Z,2022-12-15T00:23:46.856000,2022-12-14T23:27:38.836083Z,236,C177C1KX,371,English,43,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
639a59fc0f838ba44cecbce3,62b83b38b58d74dd0efa46c5,APPROVED,2022-12-14T23:19:28.293000Z,2022-12-14T23:22:55.205000Z,2022-12-15T00:23:38.465000,2022-12-14T23:22:55.622707Z,207,C177C1KX,251,English,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a59fd0f838ba44cecbce4,5fdf2f9a2b78a56e7b66b9c8,APPROVED,2022-12-14T23:19:29.800000Z,2022-12-14T23:24:05.341000Z,2022-12-15T00:23:46.993000,2022-12-14T23:24:05.808209Z,276,C177C1KX,426,English,55,Female,White,Australia,Australia,Australia,English,No,Full-Time
639a59fdafc75d0bd9f318f6,61002bb71b66ea88772a39f3,APPROVED,2022-12-14T23:19:32.065000Z,2022-12-14T23:21:48.777000Z,2022-12-15T00:23:47.103000,2022-12-14T23:21:49.612926Z,137,C177C1KX,603,English,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Due to start a new job within the next month
639a59fe110324a3d7daacec,5aa04de4dbdb470001ef1dd5,APPROVED,2022-12-14T23:19:29.644000Z,2022-12-14T23:21:54.848000Z,2022-12-15T00:23:38.570000,2022-12-14T23:21:55.526688Z,146,C177C1KX,1153,English,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a5a0b6d338234cf591313,5e66c77e8ebdaf4466e26326,APPROVED,2022-12-14T23:19:39.108000Z,2022-12-14T23:21:56.846000Z,2022-12-15T00:23:38.667000,2022-12-14T23:21:57.229055Z,138,C177C1KX,1350,English,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
639a5a11fd4dd7dd74e0a184,5f8ef8e63fdd230d00f5d0e4,APPROVED,2022-12-14T23:19:45.344000Z,2022-12-14T23:23:39.515000Z,2022-12-15T00:23:38.766000,2022-12-14T23:23:39.950600Z,235,C177C1KX,490,English,48,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a5a143fd3ce1098d02e18,5e380457679e67000c56b02f,APPROVED,2022-12-14T23:19:48.165000Z,2022-12-14T23:28:09.598000Z,2022-12-15T00:23:38.866000,2022-12-14T23:28:10.019059Z,502,C177C1KX,874,English,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
639a5a1aacbbbd3d7de93881,5d801f81d252d7001c835ce3,APPROVED,2022-12-14T23:20:06.217000Z,2022-12-14T23:28:55.391000Z,2022-12-15T00:23:38.966000,2022-12-14T23:28:55.769444Z,530,C177C1KX,844,English,37,Male,White,Canada,Canada,Canada,English,No,Full-Time
639a5a1b6ad28c1862e938b2,55f9e9564f51400011296872,APPROVED,2022-12-14T23:20:00.838000Z,2022-12-14T23:26:26.721000Z,2022-12-15T00:23:47.214000,2022-12-14T23:26:34.546090Z,386,C177C1KX,517,English,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a5a280d74c1db593c06a3,5d3112122401af0018ba2919,APPROVED,2022-12-14T23:20:21.209000Z,2022-12-14T23:23:00.187000Z,2022-12-15T00:23:47.322000,2022-12-14T23:23:00.568645Z,159,C177C1KX,408,English,24,Female,White,Canada,Canada,Canada,English,No,Full-Time
639a5a28f8ca48bc8802f8a1,5f57fd0328b04b3489d452e9,APPROVED,2022-12-14T23:20:11.961000Z,2022-12-14T23:22:49.736000Z,2022-12-15T00:23:47.437000,2022-12-14T23:22:50.162830Z,158,C177C1KX,392,English,67,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a5a2ae296be3aed5912d2,59ff9030ff266c0001d1f266,APPROVED,2022-12-14T23:20:10.188000Z,2022-12-14T23:23:54.027000Z,2022-12-15T00:23:47.558000,2022-12-14T23:23:54.382661Z,224,C177C1KX,235,English,25,Female,Asian,Malaysia,United Kingdom,Malaysia,English,No,Full-Time
639a5a2c7d009b7921e0a12a,602fa684fc65e0cb663c1970,APPROVED,2022-12-14T23:20:12.543000Z,2022-12-14T23:23:29.512000Z,2022-12-15T00:23:47.686000,2022-12-14T23:23:29.842902Z,197,C177C1KX,128,English,25,Female,Asian,India,Netherlands,India,English,Yes,Part-Time
639a5a2dd7936b983202f874,5c053f1d44da8500016434d7,APPROVED,2022-12-14T23:20:14.959000Z,2022-12-14T23:22:51.253000Z,2022-12-15T00:23:47.798000,2022-12-14T23:22:51.688633Z,157,C177C1KX,195,English,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a5a371318ea5d68190c69,62ec69506243b988cb9dc86f,APPROVED,2022-12-14T23:20:26.676000Z,2022-12-14T23:22:17.951000Z,2022-12-15T00:23:47.909000,2022-12-14T23:22:18.396612Z,112,C177C1KX,179,English,20,Female,White,United States,United States,United States,English,Yes,Part-Time
639a5a413fd3ce1098d02e1b,56c10b2eeb5b2200065baa08,APPROVED,2022-12-14T23:20:36.182000Z,2022-12-14T23:23:57.227000Z,2022-12-15T00:23:48.021000,2022-12-14T23:23:57.606553Z,202,C177C1KX,1897,English,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a5a47104dc9a3b45912ff,6110b9351399b88a924387ea,APPROVED,2022-12-14T23:20:46.177000Z,2022-12-14T23:23:33.725000Z,2022-12-15T00:23:48.133000,2022-12-14T23:23:34.732280Z,168,C177C1KX,469,English,21,Female,Black,United States,United States,United States,English,Yes,Unemployed (and job seeking)
639a5a4e6c10f5c8ca1b58b7,5f48544c205968325c61c268,APPROVED,2022-12-14T23:20:54.810000Z,2022-12-14T23:23:28.065000Z,2022-12-15T00:23:48.240000,2022-12-14T23:23:28.405185Z,154,C177C1KX,292,English,31,Female,White,Canada,Canada,Canada,English,No,Full-Time
639a5a4ffff0e8bd73e1dab2,5cf15c363858150001955011,APPROVED,2022-12-14T23:20:47.296000Z,2022-12-14T23:24:37.545000Z,2022-12-15T00:23:48.344000,2022-12-14T23:24:37.944398Z,231,C177C1KX,692,English,27,Female,White,Australia,Australia,Australia,English,No,Part-Time
639a5a5faefcc4a54b12e75b,5cc9f6273298a10001bbc7f4,APPROVED,2022-12-14T23:21:10.405000Z,2022-12-14T23:23:50.812000Z,2022-12-15T00:23:48.456000,2022-12-14T23:23:51.178069Z,161,C177C1KX,908,English,25,Female,White,Canada,Canada,Canada,English,No,Full-Time
639a5a64089050c33cf318c4,5e67bcf03f8a34063871ba27,APPROVED,2022-12-14T23:21:08.580000Z,2022-12-14T23:24:54.605000Z,2022-12-15T00:23:48.565000,2022-12-14T23:24:54.965255Z,227,C177C1KX,873,English,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a5a68f53f3dd76010ee53,610b81a257f7fe15a5f59393,APPROVED,2022-12-14T23:21:24.866000Z,2022-12-14T23:26:46.196000Z,2022-12-15T00:23:48.673000,2022-12-14T23:27:00.381693Z,322,C177C1KX,217,English,31,Female,White,Canada,Canada,Canada,English,No,Full-Time
639a5a6904aafc13bd12e796,5d60d34008ff870016878a6d,APPROVED,2022-12-14T23:21:52.925000Z,2022-12-14T23:27:42.036000Z,2022-12-15T00:23:48.781000,2022-12-14T23:27:42.436243Z,350,C177C1KX,119,English,42,Female,White,Canada,Canada,Canada,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a5a704087833ae0daacf3,5be5dff0f76f6a0001a63b48,APPROVED,2022-12-14T23:21:28.488000Z,2022-12-14T23:24:10.747000Z,2022-12-15T00:23:48.892000,2022-12-14T23:24:11.242126Z,163,C177C1KX,322,English,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
639a5a7102e55237cfd91d17,5b868b33f7b3ca0001d775c2,APPROVED,2022-12-14T23:21:21.564000Z,2022-12-14T23:23:07.567000Z,2022-12-15T00:23:49.009000,2022-12-14T23:23:07.971301Z,107,C177C1KX,725,English,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
639a5a7af4101575fc2566d9,5681739dc5767f00051de427,APPROVED,2022-12-14T23:22:19.664000Z,2022-12-14T23:26:10.533000Z,2022-12-15T00:23:49.124000,2022-12-14T23:26:19.874643Z,231,C177C1KX,1358,English,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a5a877a4effbd3c317ea4,5eac1e1d1d4ec52303286cf5,APPROVED,2022-12-14T23:21:49.708000Z,2022-12-14T23:26:37.581000Z,2022-12-15T00:23:49.234000,2022-12-14T23:26:47.174398Z,288,C177C1KX,749,English,56,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a5a90cd9aa0fbaabd7ee3,5c93073250e4fb0001f7907b,APPROVED,2022-12-14T23:21:56.828000Z,2022-12-14T23:29:55.548000Z,2022-12-15T00:23:49.340000,2022-12-14T23:29:56.044969Z,479,C177C1KX,579,English,40,Female,White,Canada,Canada,Ukraine,English,No,Full-Time
639a5a985bb00cb626317ef2,5fb04d7b18107a403a5e77c8,APPROVED,2022-12-14T23:22:04.559000Z,2022-12-14T23:26:01.643000Z,2022-12-15T00:23:49.458000,2022-12-14T23:26:07.132370Z,238,C177C1KX,578,English,53,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a5aa43295741ab9e0db2f,5adfcfaecd58990001e4bc84,APPROVED,2022-12-14T23:22:15.537000Z,2022-12-14T23:23:46.973000Z,2022-12-15T00:23:49.569000,2022-12-14T23:23:47.389313Z,92,C177C1KX,149,English,51,Female,White,Canada,Canada,Canada,English,No,Unemployed (and job seeking)
639a5aad61a342b50fafd976,62a737b12cc61f784c4aab36,APPROVED,2022-12-14T23:23:26.224000Z,2022-12-14T23:48:25.333000Z,2022-12-15T00:23:39.075000,2022-12-14T23:48:26.007325Z,1500,C177C1KX,262,"English, Other",34,Male,Black,Nigeria,United Kingdom,Nigeria,English,DATA_EXPIRED,DATA_EXPIRED
639a5abceb9387a368af490d,59a119aeec2f75000124ee82,APPROVED,2022-12-14T23:22:43.076000Z,2022-12-14T23:26:15.536000Z,2022-12-15T00:23:49.680000,2022-12-14T23:26:23.441544Z,213,C177C1KX,1117,English,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a5ae7e5ef2d0317abb6c0,5ebc789f27b4470c1fdf2051,APPROVED,2022-12-14T23:23:29.327000Z,2022-12-14T23:29:26.441000Z,2022-12-15T00:23:39.176000,2022-12-14T23:29:26.821371Z,358,C177C1KX,137,English,22,Male,Asian,Canada,Canada,Canada,English,No,Full-Time
639a5afc641602d59fe0a11b,5be04ea54a5e53000157ac4f,APPROVED,2022-12-14T23:23:46.991000Z,2022-12-14T23:26:20.018000Z,2022-12-15T00:23:49.790000,2022-12-14T23:26:42.605257Z,154,C177C1KX,1842,English,53,Female,Black,United States,United States,United States,English,No,Part-Time
639a5b01110324a3d7daad03,56163e6e7ffc8a0005812df2,APPROVED,2022-12-14T23:23:51.545000Z,2022-12-14T23:27:07.252000Z,2022-12-15T00:23:49.898000,2022-12-14T23:27:18.003802Z,196,C177C1KX,914,English,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
639a5b0417509aabbddaacec,5ee8bebd69d7c2060029465a,APPROVED,2022-12-14T23:23:58.623000Z,2022-12-14T23:27:39.493000Z,2022-12-15T00:23:50.242000,2022-12-14T23:27:39.925180Z,221,C177C1KX,313,English,23,Female,White,Canada,Canada,Canada,English,No,Part-Time
639a5d243c6c3d2ada59bc63,5f58bfca0039b0044901859b,APPROVED,2022-12-14T23:32:56.579000Z,2022-12-14T23:34:44.718000Z,2022-12-15T00:23:50.362000,2022-12-14T23:34:45.126250Z,109,C177C1KX,182,English,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a5da308376cec67afe64f,604055c26be513259eced8fd,APPROVED,2022-12-14T23:35:02.068000Z,2022-12-14T23:40:41.567000Z,2022-12-15T00:23:50.486000,2022-12-14T23:40:41.966969Z,340,C177C1KX,114,English,22,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
639a68dae5174c42e5e0db18,605430b052a168423e363b0a,APPROVED,2022-12-15T00:22:56.244000Z,2022-12-15T00:25:16.772000Z,2022-12-15T00:25:47.957000,2022-12-15T00:25:17.152116Z,141,C177C1KX,109,"English, Farsi",21,Female,Other,United Arab Emirates,Canada,Iran,English,Yes,Part-Time
639a6b22d81ee7c496ecbc8b,5f435707c9ed765971b13443,APPROVED,2022-12-15T00:32:34.196000Z,2022-12-15T00:35:57.983000Z,2022-12-15T00:59:41.963000,2022-12-15T00:35:58.473462Z,204,C177C1KX,475,English,20,Male,Asian,Canada,Canada,Canada,English,Yes,Unemployed (and job seeking)
639a6b3c4f93836f3059bc43,60c74702dab77b1209633fad,APPROVED,2022-12-15T00:33:13.294000Z,2022-12-15T00:36:52.710000Z,2022-12-15T00:59:42.066000,2022-12-15T00:36:53.345781Z,220,C177C1KX,37,English,21,Male,Asian,South Africa,South Africa,South Africa,English,Yes,Other
639a6ba34620b436aaa07899,5dacdf401e90f600132de0e6,APPROVED,2022-12-15T00:34:47.483000Z,2022-12-15T00:38:12.131000Z,2022-12-15T00:59:42.167000,2022-12-15T00:38:12.498843Z,205,C177C1KX,502,English,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a6c39d5d01fe48dafe6b3,5adbfe0b066c510001d407f8,APPROVED,2022-12-15T00:37:18.779000Z,2022-12-15T00:40:20.514000Z,2022-12-15T00:59:46.992000,2022-12-15T00:40:20.882708Z,182,C177C1KX,344,English,56,Female,White,Canada,Canada,Canada,English,No,Part-Time
639a6c3ff3a8c77d52317eb5,5d5e72fd22ed010001c4cf05,APPROVED,2022-12-15T00:37:58.337000Z,2022-12-15T00:46:19.445000Z,2022-12-15T00:59:47.100000,2022-12-15T00:46:19.866862Z,502,C177C1KX,248,English,41,Female,White,South Africa,Canada,South Africa,English,No,Part-Time
639a6c632edaa64f546b87b4,601e4c88252f60290cc57d4c,APPROVED,2022-12-15T00:38:01.931000Z,2022-12-15T00:41:27.085000Z,2022-12-15T00:59:42.271000,2022-12-15T00:41:27.447969Z,206,C177C1KX,303,English,24,Male,Asian,South Africa,New Zealand,New Zealand,English,Yes,Part-Time
639a6c675c159f2ebed91d04,5ab59b31f69e940001d8dc74,APPROVED,2022-12-15T00:38:04.335000Z,2022-12-15T00:40:33.958000Z,2022-12-15T00:59:42.376000,2022-12-15T00:40:34.328634Z,150,C177C1KX,572,English,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a6ca6451265375aaf494a,5e9fd839311b8018f88c99eb,APPROVED,2022-12-15T00:39:02.681000Z,2022-12-15T00:51:43.221000Z,2022-12-15T00:59:47.206000,2022-12-15T00:51:43.573627Z,761,C177C1KX,211,English,49,Female,Black,Zambia,South Africa,Zambia,English,No,Full-Time
639a6cd38538b93d22abb6b3,56220229ed6e5a0005c7fac1,APPROVED,2022-12-15T00:39:50.518000Z,2022-12-15T00:42:54.525000Z,2022-12-15T00:59:47.310000,2022-12-15T00:42:55.030056Z,185,C177C1KX,626,English,32,Female,White,New Zealand,New Zealand,New Zealand,English,No,Part-Time
639a6cef39b795fd6c02f837,6035b30a15fd5ca6abd1e467,APPROVED,2022-12-15T00:40:23.890000Z,2022-12-15T00:45:40.690000Z,2022-12-15T00:59:47.426000,2022-12-15T00:45:41.040342Z,317,C177C1KX,236,English,29,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
639a6d0ff2fe61e4c79b039d,610ccf09b1b0759b2668ded1,APPROVED,2022-12-15T00:40:54.735000Z,2022-12-15T00:44:00.259000Z,2022-12-15T00:59:42.476000,2022-12-15T00:44:00.655995Z,186,C177C1KX,2380,English,43,Male,White,United States,United States,United States,English,Yes,Full-Time
639a6d24dd0e896a687140ca,5dd2d431181abc2ecde6edb4,APPROVED,2022-12-15T00:41:11.550000Z,2022-12-15T00:48:27.698000Z,2022-12-15T00:59:47.541000,2022-12-15T00:48:28.044039Z,437,C177C1KX,622,English,66,Female,White,Canada,Canada,Canada,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a6d2e5719076c9d9b03a8,5cf9c2d6dfcf0a0015e8e213,APPROVED,2022-12-15T00:41:18.876000Z,2022-12-15T00:42:59.632000Z,2022-12-15T00:59:42.575000,2022-12-15T00:42:59.984536Z,101,C177C1KX,383,English,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
639a6d6bedc4e8151cecbcc2,60febeea70275898e6272837,APPROVED,2022-12-15T00:42:25.676000Z,2022-12-15T00:45:50.255000Z,2022-12-15T00:59:47.647000,2022-12-15T00:45:50.669291Z,205,C177C1KX,124,English,38,Female,White,Canada,Canada,Canada,English,No,Full-Time
639a6d71b2d4ee3ea9190cc6,5f9c3239cee6f6080e537e1c,APPROVED,2022-12-15T00:42:28.242000Z,2022-12-15T00:44:56.467000Z,2022-12-15T00:59:47.750000,2022-12-15T00:45:01.527694Z,149,C177C1KX,283,English,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
639a6d786fdc035fbfe1da6d,60f194e358dec32bfe2721f2,APPROVED,2022-12-15T00:42:34.389000Z,2022-12-15T00:44:33.322000Z,2022-12-15T00:59:47.858000,2022-12-15T00:44:34.305007Z,119,C177C1KX,504,English,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
639a6d9449211980d9ae72dd,55cd909c34e906000a8d1e1e,APPROVED,2022-12-15T00:43:09.955000Z,2022-12-15T00:46:03.994000Z,2022-12-15T00:59:42.679000,2022-12-15T00:46:04.526787Z,175,C177C1KX,1147,English,31,Male,White,United States,United States,United States,English,No,Full-Time
639a6dfe5f5a53b2492693e7,60ffbb7bc79aa7762ecf110a,APPROVED,2022-12-15T00:44:50.629000Z,2022-12-15T00:47:15.439000Z,2022-12-15T00:59:47.964000,2022-12-15T00:47:15.836349Z,145,C177C1KX,105,English,35,Female,White,New Zealand,New Zealand,New Zealand,English,Yes,Full-Time
639a6e43e5174c42e5e0db59,603868fe5e78aa24810b646b,APPROVED,2022-12-15T00:45:59.101000Z,2022-12-15T00:50:16.199000Z,2022-12-15T00:59:42.779000,2022-12-15T00:50:16.685436Z,258,C177C1KX,129,English,22,Male,White,Canada,Canada,Canada,English,Yes,Part-Time
639a6e4979b645f927d91d24,5eaaaf42430942000a234b16,APPROVED,2022-12-15T00:46:06.516000Z,2022-12-15T00:49:18.137000Z,2022-12-15T00:59:48.073000,2022-12-15T00:49:18.530590Z,192,C177C1KX,673,English,45,Female,White,New Zealand,United Kingdom,New Zealand,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a6e4d372e00d8ac190cf1,62a25c61a50ccd1ffb6729fb,APPROVED,2022-12-15T00:46:08.825000Z,2022-12-15T00:49:49.641000Z,2022-12-15T00:59:48.175000,2022-12-15T00:49:50.088438Z,221,C177C1KX,88,English,26,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,Unemployed (and job seeking)
