session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
61b7b25db29ed3009f5e1227,5615f3a47ffc8a000f812714,APPROVED,2021-12-13 20:51:41.380000,2021-12-13 20:54:48.772000,187.392,33,951,2,100,2021-12-13 21:12:15.282000,94C0A878,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61b7b261589fd4256e4bb17d,5ff048ba60d5fbeed3859040,APPROVED,2021-12-13 20:51:49.199000,2021-12-13 20:56:24.777000,275.578,36,142,0,100,2021-12-13 20:58:55.436000,94C0A878,Hong Kong,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Female,No
61b7b27c05d4bc7600089a4c,5e5bdffc71e4603bc338a96c,RETURNED,2021-12-13 20:52:16.288000,,6413.29633,26,110,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61b7b284aec6a317faeb76b8,5c630bf6787ee80001ffb964,APPROVED,2021-12-13 20:52:23.947000,2021-12-13 20:57:10.309000,286.362,65,772,4,99,2021-12-13 20:58:55.341000,94C0A878,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
61b7b2958ab55169abda490d,5f9ac3c5a7692c20da68b8e4,APPROVED,2021-12-13 20:52:43.570000,2021-12-13 20:56:05.987000,202.417,27,57,0,100,2021-12-13 20:58:55.269000,94C0A878,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61b7b29aaf8fe1742f4b73c3,60426ee0eea59612c23d9dea,APPROVED,2021-12-13 20:52:42.553000,2021-12-13 20:55:55.805000,193.252,22,91,0,100,2021-12-13 21:12:15.201000,94C0A878,Hungary,Hungary,Part-Time,English,Hungary,Male,Yes
61b7b2a103e82cd70296f0f1,6169e42569630f4402fe9b3b,APPROVED,2021-12-13 20:52:49.506000,2021-12-13 20:56:03.260000,193.754,36,38,0,100,2021-12-13 21:12:15.095000,94C0A878,Ireland,Ireland,Full-Time,English,Ireland,Female,No
61b7b2a71bf111a400b4eb5c,56ab293010b7790005cb555d,APPROVED,2021-12-13 20:52:55.910000,2021-12-13 20:55:51.459000,175.549,41,220,1,100,2021-12-13 21:12:15.005000,94C0A878,United Kingdom,United Kingdom,DATA EXPIRED,English,Italy,Female,DATA EXPIRED
61b7b2a952d40a470ea43b89,58d3c97d42648b0001f21cc4,APPROVED,2021-12-13 20:53:02.932000,2021-12-13 20:57:34.857000,271.925,36,497,8,98,2021-12-13 20:58:55.092000,94C0A878,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
61b7b2ab806475c9a5f131c3,6159ef42f31dec16bafb4fcd,APPROVED,2021-12-13 20:53:02.325000,2021-12-13 20:55:38.924000,156.599,19,113,1,100,2021-12-13 20:58:55.180000,94C0A878,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Female,No
