session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
61a4fb194155c499729bc8a8,5f008359d27e1c01c7b6c603,APPROVED,2021-11-29 16:08:59.699000,2021-11-29 16:12:11.354000,191.655,62,371,1,100,2021-11-29 16:15:04.615000,6BF0ED4F,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61a4fb207964d61cd1026029,5f8ac3760d1aa703601582ef,RETURNED,2021-11-29 16:09:10.276000,,1743.103358,36,74,1,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61a4fb2c27386d5e76cf9eb7,5c51d3e6a163ac0001721273,APPROVED,2021-11-29 16:09:23.771000,2021-11-29 16:13:12.648000,228.877,45,589,2,100,2021-11-29 16:15:04.458000,6BF0ED4F,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Male,No
61a4fb2d16e7c2972c275198,596cb7a35ad3920001cae434,APPROVED,2021-11-29 16:09:21.058000,2021-11-29 16:12:21.980000,180.922,22,534,0,100,2021-11-29 16:15:04.534000,6BF0ED4F,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61a4fb3163737b5c4fbe02e7,614e6ab6bc702e64ce09f012,APPROVED,2021-11-29 16:09:24.814000,2021-11-29 16:11:54.798000,149.984,29,138,1,100,2021-11-29 16:15:04.374000,6BF0ED4F,Argentina,United States,Part-Time,English,United States,Male,No
61a4fb39abc1d1943e66a48b,6065a1fd04a2a037bc960c7b,APPROVED,2021-11-29 16:09:32.085000,2021-11-29 16:13:25.261000,233.176,29,51,2,97,2021-11-29 16:15:04.280000,6BF0ED4F,South Africa,South Africa,DATA EXPIRED,English,South Africa,Male,DATA EXPIRED
61a4fb3e9082f27b0f8e4c21,60e05ae54d3bf581fd5111ae,APPROVED,2021-11-29 16:09:37.095000,2021-11-29 16:12:03.489000,146.394,19,105,2,99,2021-11-29 16:15:04.193000,6BF0ED4F,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Male,Yes
61a4fb40d46935597b1a88ff,5f80e95bc40e2c1939a6484a,APPROVED,2021-11-29 16:09:38.276000,2021-11-29 16:11:13.593000,95.317,23,85,0,100,2021-11-29 16:15:04.114000,6BF0ED4F,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Male,No
61a4fb5165b54f7ab98e4443,5db5148b5ddc9a000a09b819,RETURNED,2021-11-29 16:09:53.688000,,1699.837248,30,57,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61a4fb5f59a90037d79f8da6,60455b8d52a002689fc2cd06,RETURNED,2021-11-29 16:10:10.669000,,1682.876,40,333,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61a4fb64cc7ca40eb0835f70,5da74e9437d4210016492810,APPROVED,2021-11-29 16:10:15.054000,2021-11-29 16:16:28.531000,373.477,51,108,1,100,2021-11-29 16:16:43.848000,6BF0ED4F,Canada,Canada,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,Canada,Male,No
61a4fb90232267a2016e986d,5b90696e50f7ce00016007aa,RETURNED,2021-11-29 16:20:56.049000,,1037.543926,69,508,4,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61a4fbab931522d037150165,5f4fe42aa8de8e1136e85064,APPROVED,2021-11-29 16:11:25.579000,2021-11-29 16:12:56.383000,90.804,27,782,6,99,2021-11-29 16:15:04.027000,6BF0ED4F,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
61a4fbeefaa18771b2662575,5ea4397b9b06662614d6e4f6,RETURNED,2021-11-29 16:12:33.290000,,1540.344307,21,343,4,97,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61a4fc1a27386d5e76cf9ecf,5dcc2835e50faf8c303e7484,APPROVED,2021-11-29 16:13:17.747000,2021-11-29 16:22:35.159000,557.412,58,483,2,100,2021-11-29 16:24:48.275000,6BF0ED4F,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Male,No
61a4fc2d2f8814619adaaf62,60f1212e8caf70e56a089c89,APPROVED,2021-11-29 16:13:38.836000,2021-11-29 16:15:33.515000,114.679,25,131,0,100,2021-11-29 16:16:11.345000,6BF0ED4F,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
61a4fc39f6670ca098e1cc31,5980a6561d20fd0001e6f53f,APPROVED,2021-11-29 16:13:49.384000,2021-11-29 16:17:14.313000,204.929,59,574,0,100,2021-11-29 16:18:56.668000,Nocode,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
61a4fc538ea1fdf43ddcbb2e,592c46c1a03e4600010af25f,APPROVED,2021-11-29 16:14:17.658000,2021-11-29 16:17:05.862000,168.204,23,198,0,100,2021-11-29 16:19:01.363000,6BF0ED4F,Canada,Canada,Unemployed (and job seeking),English,Canada,Male,No
61a4fd549082f27b0f8e4c58,6015966a246e51095f2235e7,APPROVED,2021-11-29 16:19:56.494000,2021-11-29 16:25:55.606000,359.112,38,118,0,100,2021-11-29 16:27:09.241000,6BF0ED4F,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
